Owner Code,Owner Name,Item Code,Item Name,Location,StockQty[Unit1],StockQty[Unit2],Inventory Qty,Qty/UOM1,UOM1,Lot6,Qty/UOM2,LastShip,Item Group,Category1,Category2,Category3,Category4,Damage Flag,Warehouse Code,Warehouse Name,AllocatedQty[Unit1],PackedQty[Unit1],InstructedQty[Unit1],LogicalQty[Unit1],ExpectQty[Unit1],AllocatedQty[Unit2],PackedQty[Unit2],InstructedQty[Unit2],LogicalQty[Unit2],ExpectQty[Unit2],UOM2,StockQty[Unit3],AllocatedQty[Unit3],PackedQty[Unit3],InstructedQty[Unit3],LogicalQty[Unit3],ExpectQty[Unit3],Qty/UOM3,UOM3,StockQty[Unit4],AllocatedQty[Unit4],PackedQty[Unit4],InstructedQty[Unit4],LogicalQty[Unit4],ExpectQty[Unit4],Qty/UOM4,UOM4,StockQty[Unit5],AllocatedQty[Unit5],PackedQty[Unit5],InstructedQty[Unit5],LogicalQty[Unit5],ExpectQty[Unit5],Qty/UOM5,UOM5,StockQty[Unit6],AllocatedQty[Unit6],PackedQty[Unit6],InstructedQty[Unit6],LogicalQty[Unit6],ExpectQty[Unit6],Qty/UOM6,UOM6,Allocated Qty,Packed Qty,Slot Schedule Qty,Logical Inventory Qty,Inventory Schedule Qty,Weight,Allocated Weight,Packed Weight,Slot Schedule Weight,Logical Inventory Weight,Inventory Schedule Weight,Weight Unit,Capacity,Allocated Capacity,Packed Capacity,Slot Schedule Capacity,Logical Inventory Capacity,Inventory Schedule Capacity,Capacity Unit,Lot1,Lot2,Lot3,Lot4,Lot5,Lot7,Lot8,Lot9,Lot10,Lot11,Lot12,Lot13,Lot14,Lot15,Lot16,Lot17,Lot18,Lot19,Lot20,No Shipping Flag,@Weight,@Capacity,Case No. (Prefix),Case No.,Case No. (Suffix),Industrial Lot Key,Industry Lot(String)1,Industry Lot(String)2,Industrial Lot(String)3,Industrial Lot(String)4,Industrial Lot(String)5,Industrial Lot(String)6,Industrial Lot(String)7,Industrial Lot(String)8,Industrial Lot(String)9,Industrial Lot(String)10,Industrial Lot(String)11,Industrial Lot(String)12,Industrial Lot(String)13,Industrial Lot(String)14,Industrial Lot(String)15,Industrial Lot(String)16,Industrial Lot(String)17,Industrial Lot(String)18,Industrial Lot(String)19,Industrial Lot(String)20,Industrial Lot(String)21,Industrial Lot(String)22,Industrial Lot(String)23,Industrial Lot(String)24,Industrial Lot(String)25,Industrial Lot(String)26,Industrial Lot(String)27,Industrial Lot(String)28,Industrial Lot(String)29,Industrial Lot(String)30,Industrial Lot(String)31,Industrial Lot(String)32,Industrial Lot(String)33,Industrial Lot(String)34,Industrial Lot(String)35,Industrial Lot(String)36,Industrial Lot(String)37,Industrial Lot(String)38,Industrial Lot(String)39,Industrial Lot(String)40,Industrial Lot(String)41,Industrial Lot(String)42,Industrial Lot(String)43,Industrial Lot(String)44,Industrial Lot(String)45,Industrial Lot(String)46,Industrial Lot(String)47,Industrial Lot(String)48,Industrial Lot(String)49,Industrial Lot(String)50,Industrial Lot(Date)1,Industrial Lot(Date)2,Industrial Lot(Date)3,Industrial Lot(Date)4,Industrial Lot(Date)5,Industrial Lot(Date)6,Industrial Lot(Date)7,Industrial Lot(Date)8,Industrial Lot(Date)9,Industrial Lot(Date)10,Industrial Lot(Date)11,Industrial Lot(Date)12,Industrial Lot(Date)13,Industrial Lot(Date)14,Industrial Lot(Date)15,Industrial Lot(Date)16,Industrial Lot(Date)17,Industrial Lot(Date)18,Industrial Lot(Date)19,Industrial Lot(Date)20,Receiving OLC No.,IS No.,Customs code,Permit Type,Permit No.,Permit Date,Cargo Type,Bonded No.,Vessel Name,Arrival Date,Permit Flag,Shipping Stop Flag,Shipping Stop Flag (ABL),Billing Code,Billing Owner Name,Contract Dept Code,Contract Dept Name,Category5,Owner Item Code,Supplier Item Code,JAN,ITF,Manufacture Item Code,ABC Classification,RCVActual,Storage Fee Reckoning Date,Pallet Stowage Qty,Building
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,K2-3-3,30,,30,1,CTN,05/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,30,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,30,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,05/09/2024,05/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,K2-3-6,6,,6,1,CTN,05/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,6,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,6,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,05/09/2024,05/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,D2-6-1,26,,26,1,CTN,06/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,26,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,26,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,06/09/2024,06/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,W1-7-21,16,,16,1,CTN,06/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,16,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,16,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,06/09/2024,06/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,U1-7-16,26,,26,1,CTN,07/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,26,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,26,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,07/09/2024,07/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,W1-7-21,14,,14,1,CTN,07/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,14,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,14,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,07/09/2024,07/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,U1-7-16,1,,1,1,CTN,09/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,09/09/2024,09/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,U1-7-16,3,,3,1,CTN,10/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,3,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,3,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,10/09/2024,10/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,K2-5-13,7,,7,1,CTN,11/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,7,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,7,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,11/09/2024,11/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,E2-2-21,9,,9,1,CTN,12/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,9,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,9,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,12/09/2024,12/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,K2-5-13,23,,23,1,CTN,12/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,23,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,23,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,12/09/2024,12/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,A2-6-17,25,,25,1,CTN,13/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,25,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,25,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,13/09/2024,13/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,E2-2-21,21,,21,1,CTN,13/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,21,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,21,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,13/09/2024,13/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,A2-6-17,5,,5,1,CTN,14/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,5,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,5,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,14/09/2024,14/09/2024,998001,
T040101,TransNova Circuits,427-1866-941,Zentri Zipper,F2-1-6,7,,7,1,CTN,16/09/2024,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,7,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,7,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,16/09/2024,16/09/2024,998001,
T040101,TransNova Circuits,428-8124-187,Glacio Harness,B2-4-3,3,,3,1,CTN,30/04/2022,0,23/06/2022,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,3,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,3,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,30/04/2022,30/04/2022,998001,
T040101,TransNova Circuits,428-8124-187,Glacio Harness,B2-4-3,2,,2,1,CTN,03/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,2,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,2,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,03/05/2022,03/05/2022,998001,
T040101,TransNova Circuits,428-8124-187,Glacio Harness,B2-4-3,2,,2,1,CTN,04/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,2,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,2,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,04/05/2022,04/05/2022,998001,
T040101,TransNova Circuits,428-8124-187,Glacio Harness,B2-4-3,14,,14,1,CTN,05/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,14,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,14,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,05/05/2022,05/05/2022,998001,
T040101,TransNova Circuits,428-8124-187,Glacio Harness,B2-4-3,5,,5,1,CTN,06/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,5,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,5,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,06/05/2022,06/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,V1-6-3,2,,2,1,CTN,03/05/2022,0,23/06/2022,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,2,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,2,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,03/05/2022,03/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,V1-6-3,6,,6,1,CTN,04/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,6,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,6,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,04/05/2022,04/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,V1-6-3,6,,6,1,CTN,05/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,6,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,6,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,05/05/2022,05/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,D2-5-1,3,,3,1,CTN,05/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,3,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,3,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,05/05/2022,05/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,D2-5-1,2,,2,1,CTN,06/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,2,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,2,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,06/05/2022,06/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,D2-5-1,2,,2,1,CTN,21/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,2,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,2,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,21/05/2022,21/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,D2-5-1,1,,1,1,CTN,23/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,23/05/2022,23/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,D2-5-1,1,,1,1,CTN,24/05/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,1,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,1,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,24/05/2022,24/05/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,D2-5-1,4,,4,1,CTN,29/06/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,4,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,4,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,29/06/2022,29/06/2022,998001,
T040101,TransNova Circuits,429-6558-845,Nexon Terminal,D2-5-1,4,,4,1,CTN,30/06/2022,0,,,,,,,Good,NLCB01,SUZUYO NEW LAEM CHABANG,0,0,0,4,0,,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,0,0,4,0,0,0,0,0,0,0,K/T,0,0,0,0,0,0,M3,,,,,,,,,,,,,,,,,,,,Possible,0,0,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domestic,,,,Without permission,Shippable,Shippable,T040101,MOLTEN ASIA,35001,SUZUYO DISTRIBUTION CENTER THAILAND LTD.,,,,,,,,30/06/2022,30/06/2022,998001,
